IN_FID,NEAR_FID,NEAR_DIST,NEAR_DIST_KILOMETERS,NEAR_RANK,FROM_X,FROM_Y,NEAR_X,NEAR_Y,NEAR_ANGLE,FID_,scores_uni,scores_eng,country,city,y,x,spatial_re,id,tweet_id,text_,created_at,user_id,user_id_1,user_name,screen_nam,source,Column1
0,1962,534408.58645500000,534.40858645500,1,-74.70000000000,26.20000000000,-80.03910200020,26.58400800000,-84.24999766350,1962,0.04178983500,0.11116719100,United States,Lantana Beach,26.58400800000,-80.03910200000,city bounding box centroid,808458,1170000000000000000.00000000000,Enjoying the nice weather while it last. #HurricaneDorian2019 with @karl_buren #beachday #beach #florida https://t.co/DSlysM12Zz,9/1/2019,44007186.00000000000,0,Erica Van Buren,EricaVanBuren32,Twitter for iPhone,
0,2634,534770.97533900000,534.77097533900,4,-74.70000000000,26.20000000000,-80.03321300020,26.70394300000,-82.82319932630,2634,0.12588928900,0.11956986700,United States,Palm Beach Municipal Beach,26.70394300000,-80.03321300000,city bounding box centroid,1042721,1170000000000000000.00000000000,?á???ä Surfers are loving the big waves #HurricaneDorian is bringing to shore in Palm Beach. ?Ç£We?ÇÖve got to find the silv?Çª https://t.co/89ZYtN4Fh1,9/1/2019,19272161.00000000000,0,Sarah J. Hollenbeck,SarahHollenbeck,Twitter for iPhone,
0,1361,534936.12916300000,534.93612916300,7,-74.70000000000,26.20000000000,-80.03393400020,26.71392499980,-82.70565868180,1361,0.03850344500,0.05202936600,United States,The Breakers Palm Beach,26.71392500000,-80.03393400000,city bounding box centroid,536260,1170000000000000000.00000000000,Never made it to the Bahamas this weekend (thank you #HurricaneDorian) but thank God we live in paradise so we were?Çª https://t.co/OUmQbTyFA4,9/1/2019,430111736.00000000000,0,Airwrecka,OnAirwrecka,Twitter for iPhone,
0,2343,535222.12872200000,535.22212872200,9,-74.70000000000,26.20000000000,-80.05150900030,26.50961400020,-85.13971215870,2343,0.03546593300,0.06565556200,United States,Briney Breezes Beach,26.50961400000,-80.05150900000,city bounding box centroid,955011,1170000000000000000.00000000000,.@BBPD are out asking those in the evacuation zone to leaving. This is in Brinny Breezes. @WPTV #HurricaneDorian https://t.co/QyMzyreWNc,9/1/2019,357229077.00000000000,0,Miranda Christian,MirandaWPTV,Twitter for iPhone,
0,1252,536358.80390500000,536.35880390500,26,-74.70000000000,26.20000000000,-80.06708619980,26.38662840000,-86.60301572640,1252,0.04918384800,0.09590276200,United States,Boca Raton,26.38662840000,-80.06708620000,exact coordinates,700916,1170000000000000000.00000000000,Keeping our fingers crossed it follows this path. Watch out Carolinas! #hurricanedorian #prayforthebahamas @ Spanis?Çª https://t.co/J1s1iZpqUQ,9/1/2019,0.00000000000,1705842289,Christine Thrower,CMThrower,,
0,2434,536637.02880700000,536.63702880700,36,-74.70000000000,26.20000000000,-80.07043800000,26.35040999960,-87.03253123660,2434,0.03850344500,0.05624491200,United States,Boca Raton Beach,26.35041000000,-80.07043800000,city bounding box centroid,982899,1170000000000000000.00000000000,"The latest advisory on #Dorian for Palm Beach County coastal areas north of Deerfield Beach: 

?á???¿ Hurricane Watch 
?á???è?Çª https://t.co/eNoAF8rsz7",9/1/2019,43121222.00000000000,0,Andrew Dymburt,DymburtNews,Twitter for iPhone,
0,949,536683.57976200000,536.68357976200,37,-74.70000000000,26.20000000000,-80.05162999960,26.71319000010,-82.73044846060,949,0.30395733200,0.19466773700,United States,West Palm Beach,26.71319000000,-80.05163000000,exact coordinates,461190,1170000000000000000.00000000000,Saturday Night Vibes for #labordayweekend  and #hurricanedorianparty at roccostacos West Palm Beach with family and?Çª https://t.co/BrxshjIc85,9/1/2019,0.00000000000,322090430,D33J-LB,D33J_LB,,
0,90,536692.17051900000,536.69217051900,38,-74.70000000000,26.20000000000,-80.05168999970,26.71347000040,-82.72719888870,90,0.04178983500,0.06565556200,United States,West Palm Beach,26.71347000000,-80.05169000000,exact coordinates,758709,1170000000000000000.00000000000,Sunday Bruch with some of the @gojourneychurch staff. #hurricane #family @ Batch New Southern Kitchen: West Palm Be?Çª https://t.co/mQwRKSfa3O,9/1/2019,0.00000000000,14965538,Kevin Monahan,kevinmonahan,,
0,2267,536713.58606400000,536.71358606400,39,-74.70000000000,26.20000000000,-80.05191600020,26.71336500010,-82.72864255920,2267,0.18076726900,0.33655519500,United States,Nico's Pizza,26.71336500000,-80.05191600000,city bounding box centroid,919907,1170000000000000000.00000000000,"Hello #hurricanedorian. Please be very very gentle to us. By the way, we are fully open and running. Dont forget to?Çª https://t.co/pREsbLVUtt",9/1/2019,909000000000000000.00000000000,0,Nico's Pizza,nicospalmbeach,Twitter for Android,
0,1861,537097.28441200000,537.09728441200,42,-74.70000000000,26.20000000000,-80.07531199990,26.31368999970,-87.46755628490,1861,0.00000000000,0.00000000000,United States,Deerfield Beach,26.31369000000,-80.07531200000,city bounding box centroid,775555,1170000000000000000.00000000000,The calm before the storm.  #GoAwayDorian #StaySafeFlorida https://t.co/jkL0hAbFI2,9/1/2019,391685633.00000000000,0,Eric ?Ç???Å Schwertner,ericschwert,Twitter for iPhone,
0,2378,537097.28441200000,537.09728441200,42,-74.70000000000,26.20000000000,-80.07531199990,26.31368999970,-87.46755628490,2378,0.05333128100,0.08899515600,United States,Deerfield Beach,26.31369000000,-80.07531200000,city bounding box centroid,965083,1170000000000000000.00000000000,"When a hurricane is coming...you go to the beach...
#truefloridian #fuckdorian https://t.co/NUk6GY22Tk",9/1/2019,26655754.00000000000,0,Shock,Shoxbox,Twitter for Android,
0,357,537192.82332900000,537.19282332900,50,-74.70000000000,26.20000000000,-80.05720000020,26.70859999980,-82.78959609780,357,0.26910224600,0.23633691100,United States,West Palm Beach,26.70860000000,-80.05720000000,exact coordinates,761367,1170000000000000000.00000000000,"#HurricaneDorian @ West Palm Beach, Florida https://t.co/eNivSQhKDy",9/1/2019,0.00000000000,29110229,Kellie Shapiro,Trixie416,,
0,358,537192.82332900000,537.19282332900,50,-74.70000000000,26.20000000000,-80.05720000020,26.70859999980,-82.78959609780,358,0.26910224600,0.23633691100,United States,West Palm Beach,26.70860000000,-80.05720000000,exact coordinates,1025622,1170000000000000000.00000000000,"Our radar.  We?ÇÖre the blue pin. #HurricaneDorian moving due West.?á???? @ West Palm Beach, Florida https://t.co/ZdUa6s7RvL",9/1/2019,0.00000000000,29110229,Kellie Shapiro,Trixie416,,
0,479,537192.82332900000,537.19282332900,50,-74.70000000000,26.20000000000,-80.05720000020,26.70859999980,-82.78959609780,479,0.25265321700,0.17013242700,United States,West Palm Beach,26.70860000000,-80.05720000000,exact coordinates,805276,1170000000000000000.00000000000,"In the irony of it all, there is beauty in this picture. #hurricanedorian2019 #category5 @ West Palm Beach, Florida https://t.co/UAtRZbL0Iu",9/1/2019,0.00000000000,42670670,sharon gadbois,sharongadbois,,
0,501,537192.82332900000,537.19282332900,50,-74.70000000000,26.20000000000,-80.05720000020,26.70859999980,-82.78959609780,501,0.05780718300,0.06565556200,United States,West Palm Beach,26.70860000000,-80.05720000000,exact coordinates,711354,1170000000000000000.00000000000,"Somebody please tell me that?ÇÖs an error! #hurricanedorian @ West Palm Beach, Florida https://t.co/VCPsg00EEK",9/1/2019,0.00000000000,45737927,"Joby Slay, MBA",JobySlay,,
0,1272,537192.82332900000,537.19282332900,50,-74.70000000000,26.20000000000,-80.05720000020,26.70859999980,-82.78959609780,1272,0.30395733200,0.11956986700,United States,West Palm Beach,26.70860000000,-80.05720000000,exact coordinates,826967,1170000000000000000.00000000000,"#hurricanedorian Category 5
Please get ready and take proper DOCUMENTATION 
of your homes!! 

If you have any hurri?Çª https://t.co/mUoh5TLymb",9/1/2019,0.00000000000,1935311305,Steven,ForHisSake,,
0,272,537287.80141200000,537.28780141200,53,-74.70000000000,26.20000000000,-80.07417999990,26.46437000020,-85.68485246510,272,0.08592400000,0.19466773700,United States,Delray Beach,26.46437000000,-80.07418000000,exact coordinates,896662,1170000000000000000.00000000000,"Stay safe everyone! #hurricanedorian ?á???¿ ?á???è @ Delray Beach, Florida https://t.co/Jvp9HEcsKw",9/1/2019,0.00000000000,22723847,Dr. Elyse Schwartz,elyses329,,
0,858,537287.80141200000,537.28780141200,53,-74.70000000000,26.20000000000,-80.07417999990,26.46437000020,-85.68485246510,858,0.15685510300,0.47448854100,United States,Delray Beach,26.46437000000,-80.07418000000,exact coordinates,1037067,1170000000000000000.00000000000,"It seems @AmandaClark78 is ready for #hurricanedorian #beachlife?á???è #cityofdelraybeach @ Delray Beach, Florida https://t.co/bum8WethfM",9/1/2019,0.00000000000,237960956,Matthew Clark,MatthewClark76,,
0,859,537287.80141200000,537.28780141200,53,-74.70000000000,26.20000000000,-80.07417999990,26.46437000020,-85.68485246510,859,0.15685510300,0.47448854100,United States,Delray Beach,26.46437000000,-80.07418000000,exact coordinates,1042838,1170000000000000000.00000000000,"That just happened #hurricanedorian #cityofdelraybeach #beachlife?á???è #hurricaneready @ Delray Beach, Florida https://t.co/PGx1T6heOU",9/1/2019,0.00000000000,237960956,Matthew Clark,MatthewClark76,,
0,862,537287.80141200000,537.28780141200,53,-74.70000000000,26.20000000000,-80.07417999990,26.46437000020,-85.68485246510,862,0.15685510300,0.47448854100,United States,Delray Beach,26.46437000000,-80.07418000000,exact coordinates,923333,1170000000000000000.00000000000,"Got the hurricane shutters up ... for the most part. Now, waiting to see where #hurricanedorian is going.?Çª https://t.co/Zb8SPNFsf2",9/1/2019,0.00000000000,237960956,Matthew Clark,MatthewClark76,,
0,863,537287.80141200000,537.28780141200,53,-74.70000000000,26.20000000000,-80.07417999990,26.46437000020,-85.68485246510,863,0.15685510300,0.47448854100,United States,Delray Beach,26.46437000000,-80.07418000000,exact coordinates,1035727,1170000000000000000.00000000000,"More beach shots as #hurricanedorian inches closer. #cityofdelraybeach #beachlife?á???è @ Delray Beach, Florida https://t.co/OYOKTvs18x",9/1/2019,0.00000000000,237960956,Matthew Clark,MatthewClark76,,
0,864,537287.80141200000,537.28780141200,53,-74.70000000000,26.20000000000,-80.07417999990,26.46437000020,-85.68485246510,864,0.15685510300,0.47448854100,United States,Delray Beach,26.46437000000,-80.07418000000,exact coordinates,1038888,1170000000000000000.00000000000,"About 150 miles that way is #hurricanedorian. Be safe all! #cityofdelraybeach #beachlife?á???è @ Delray Beach, Florida https://t.co/mi3NbDWym2",9/1/2019,0.00000000000,237960956,Matthew Clark,MatthewClark76,,
0,982,537287.80141200000,537.28780141200,53,-74.70000000000,26.20000000000,-80.07417999990,26.46437000020,-85.68485246510,982,0.04918384800,0.05624491200,United States,Delray Beach,26.46437000000,-80.07418000000,exact coordinates,883221,1170000000000000000.00000000000,Delray Mayor shellypetrolia urging residents to stay vigilant ahead of #hurricanedorian @nikkidelcastle?Çª https://t.co/eivKtpPDJ6,9/1/2019,0.00000000000,346781925,Griff Jenkins,GriffJenkins,,
0,340,537355.12489400000,537.35512489400,56,-74.70000000000,26.20000000000,-80.05259296040,26.77035526030,-82.05760213270,340,0.20742796700,0.15881746400,United States,Riviera Beach,26.77035526000,-80.05259296000,exact coordinates,842759,1170000000000000000.00000000000,"#Dorian Hurac?ín Categor?¡a 5. @ Freeport, Bahamas https://t.co/2viwkdZHEJ",9/1/2019,0.00000000000,26517502,Mia 92.1,Mia921FM,,
0,354,537639.00778100000,537.63900778100,58,-74.70000000000,26.20000000000,-80.07561286990,26.51303239970,-85.11042234510,354,0.04534350100,0.10328573500,United States,Boynton Beach,26.51303240000,-80.07561287000,exact coordinates,820434,1170000000000000000.00000000000,Found em !!  #dbatteryshortage #hurricanedorian @ Lowe's Home Improvement https://t.co/hH1zP8jAez,9/1/2019,0.00000000000,28629973,Kelly?¢?,lilmisneat,,
0,1050,537823.88865100000,537.82388865100,60,-74.70000000000,26.20000000000,-80.07448013960,26.56757484020,-84.46594357030,1050,0.20742796700,0.43367743400,United States,Boynton Beach,26.56757484000,-80.07448014000,exact coordinates,844924,1170000000000000000.00000000000,#tortoise #notaquatic #nature #wildlife #florida #hurricanedorian #fun #outdoors #photography #iphone7plus #video?Çª https://t.co/5gCG9XSWiC,9/1/2019,0.00000000000,423162328,Elon Zito,simsketch,,
0,2602,538014.15577600000,538.01415577600,63,-74.70000000000,26.20000000000,-80.06499199980,26.71380599970,-82.73525949080,2602,0.04178983500,0.09590276200,United States,WPTV News Channel 5,26.71380600000,-80.06499200000,city bounding box centroid,1036142,1170000000000000000.00000000000,"A look at Hotel channel 5! This is where we?ÇÖll be sleeping during #HurricaneDorian2019 . Yes, my roommate is meteor?Çª https://t.co/3WwvFxK4Yx",9/1/2019,14790469.00000000000,0,Ann Sterling,AnnSterling,Twitter for iPhone,
0,2279,538245.17941200000,538.24517941200,66,-74.70000000000,26.20000000000,-80.08654900010,26.25181299980,-88.19852051960,2279,0.06783457000,0.09590276200,United States,Pompano Beach North Ocean Park,26.25181300000,-80.08654900000,city bounding box centroid,927201,1170000000000000000.00000000000,Current situation at #PompanoBeach as #HurricaneDorian churns 100 miles to the southwest. #kiteboarding?Çª https://t.co/RfVzNdzDdy,9/1/2019,23596654.00000000000,0,Jeff Martin,JeffMartinMedia,Twitter for Android,
0,1315,538580.22601100000,538.58022601100,70,-74.70000000000,26.20000000000,-80.09012799970,26.27964199980,-87.86975415070,1315,0.03850344500,0.03798013600,United States,Lighthouse Point,26.27964200000,-80.09012800000,city bounding box centroid,479280,1170000000000000000.00000000000,#hurricanequestions what?ÇÖs the difference in steering mechanisms between Dorian and Andrew?,9/1/2019,22978353.00000000000,0,Brian Payton,bpayton1,Twitter for iPhone,
0,2422,538580.22601100000,538.58022601100,70,-74.70000000000,26.20000000000,-80.09012799970,26.27964199980,-87.86975415070,2422,0.03006897400,0.05202936600,United States,Lighthouse Point,26.27964200000,-80.09012800000,city bounding box centroid,979173,1170000000000000000.00000000000,Thank God for @JohnMoralesNBC6 ! I was freaking out that #Dorian2019 wasn?ÇÖt turning and his 5pm update put me at ea?Çª https://t.co/4x10orn8Ak,9/1/2019,18164105.00000000000,0,Michelle Alban Lane,michellealban,Twitter for iPhone,
0,2026,538666.99556200000,538.66699556200,72,-74.70000000000,26.20000000000,-80.05880999980,26.83147799970,-81.34612218660,2026,0.03006897400,0.03798013600,United States,North Palm Beach,26.83147800000,-80.05881000000,city bounding box centroid,831799,1170000000000000000.00000000000,Hurricane warning now...Y?ÇÖall pray for my new house lol fack you #Dorian,9/1/2019,249965688.00000000000,0,Noelle,N0LES,Twitter for iPhone,
0,2322,538666.99556200000,538.66699556200,72,-74.70000000000,26.20000000000,-80.05880999980,26.83147799970,-81.34612218660,2322,0.05780718300,0.17013242700,United States,North Palm Beach,26.83147800000,-80.05881000000,city bounding box centroid,948254,1170000000000000000.00000000000,#PrayerRequest #Abacos #HurricaneDorian #Bahamas #Dorian2019 #SendPrayers #ManjackCay https://t.co/xXEOmwxdCA,9/1/2019,764000000000000000.00000000000,0,@Lil_Books,Books_Lil_Loves,Twitter for iPhone,
0,1288,539119.32366700000,539.11932366700,75,-74.70000000000,26.20000000000,-80.08421200030,26.61702850020,-83.88944335270,1288,0.02343710100,0.04811366600,United States,Lake Worth,26.61702850000,-80.08421200000,city bounding box centroid,440517,1170000000000000000.00000000000,#HurricaneDorian #SaltLife https://t.co/CygAuU1Ftw,9/1/2019,2480403186.00000000000,0,Vulture Daddy,Vult_Cult,Twitter for Android,
0,1387,539119.32366700000,539.11932366700,75,-74.70000000000,26.20000000000,-80.08421200030,26.61702850020,-83.88944335270,1387,0.09286695400,0.08253966300,United States,Lake Worth,26.61702850000,-80.08421200000,city bounding box centroid,563189,1170000000000000000.00000000000,#HurricaneDorian2019 #when #where that is the question https://t.co/7cS9DjAmYh,9/1/2019,34938723.00000000000,0,Shemerria The Amazon Queen,mizamazon,Twitter for Android,
0,1416,539119.32366700000,539.11932366700,75,-74.70000000000,26.20000000000,-80.08421200030,26.61702850020,-83.88944335270,1416,0.06263387800,0.13802619000,United States,Lake Worth,26.61702850000,-80.08421200000,city bounding box centroid,612324,1170000000000000000.00000000000,"Heading out for a ?á???» mile bike ride , catch some of the outer layers of #dorianhurricane",9/1/2019,57139400.00000000000,0,Eric,EricDeSimone,Twitter for iPhone,
0,1490,539119.32366700000,539.11932366700,75,-74.70000000000,26.20000000000,-80.08421200030,26.61702850020,-83.88944335270,1490,0.06783457000,0.03239875500,United States,Lake Worth,26.61702850000,-80.08421200000,city bounding box centroid,666515,1170000000000000000.00000000000,"#sundaymood #HurricaneDorian2019
This #hurricane going to be very close, Be Easy Out There!! This Is Not A Game!!?á???» https://t.co/hlAC14XfXe",9/1/2019,571978857.00000000000,0,Ish Jr.,IshGomezJr,Twitter for Android,
0,2415,539119.32366700000,539.11932366700,75,-74.70000000000,26.20000000000,-80.08421200030,26.61702850020,-83.88944335270,2415,0.10827700700,0.14812070800,United States,Lake Worth,26.61702850000,-80.08421200000,city bounding box centroid,977178,1170000000000000000.00000000000,Please follow the City of Boynton Beach?ÇÖs Twitter page @cityofboynton during #HurricaneDorian. This Twitter page wi?Çª https://t.co/yWqDmc9M4J,9/1/2019,2315481817.00000000000,0,Boynton Beach Rec,boyntonbeachrec,Twitter for iPhone,
0,1374,539151.75991300000,539.15175991300,76,-74.70000000000,26.20000000000,-80.09318000020,26.45614749960,-85.78850136640,1374,0.10030935700,0.26734400300,United States,Delray Beach,26.45614750000,-80.09318000000,city bounding box centroid,545361,1170000000000000000.00000000000,?á???ú?á???ú: red wine does not need to be refrigerated #HurricaneDorian,9/1/2019,739387242.00000000000,0,Adriana Balc,adrianabalc,Twitter for iPhone,
0,1392,539151.75991300000,539.15175991300,76,-74.70000000000,26.20000000000,-80.09318000020,26.45614749960,-85.78850136640,1392,0.02156150900,0.05202936600,United States,Delray Beach,26.45614750000,-80.09318000000,city bounding box centroid,572944,1170000000000000000.00000000000,.@Publix you failed us so my friends made their own hurricane #dorian cake smh https://t.co/XzbuU0W7cd,9/1/2019,55487837.00000000000,0,dirt witch,KwySan,Twitter for iPhone,
0,1925,539151.75991300000,539.15175991300,76,-74.70000000000,26.20000000000,-80.09318000020,26.45614749960,-85.78850136640,1925,0.04918384800,0.04110674000,United States,Delray Beach,26.45614750000,-80.09318000000,city bounding box centroid,795600,1170000000000000000.00000000000,"should i leave my apartment in delray beach, fl and stay on the west coast of florida with my family? #hurricanequestions",9/1/2019,1479560892.00000000000,0,Sydney Morrow,MorrowSydney,Twitter for iPhone,
0,2171,539151.75991300000,539.15175991300,76,-74.70000000000,26.20000000000,-80.09318000020,26.45614749960,-85.78850136640,2171,0.04918384800,0.10328573500,United States,Delray Beach,26.45614750000,-80.09318000000,city bounding box centroid,885294,1170000000000000000.00000000000,I just hope #HurricaneDorian doesn?ÇÖt become catastrophic. https://t.co/qulGlTrSn3,9/1/2019,16351765.00000000000,0,Scott Travis,smtravis,Twitter for iPhone,
0,2503,539151.75991300000,539.15175991300,76,-74.70000000000,26.20000000000,-80.09318000020,26.45614749960,-85.78850136640,2503,0.07945465300,0.14812070800,United States,Delray Beach,26.45614750000,-80.09318000000,city bounding box centroid,1007490,1170000000000000000.00000000000,#Dorian2019 I?ÇÖve never experienced a hurricane before. I?ÇÖm anxious and feel unprepared for the worst ?á???Å?á????for all thos?Çª https://t.co/YsuvzIfGcO,9/1/2019,370702753.00000000000,0,lashandskinstudio,StalkingBeauty,Twitter for iPhone,
0,2598,539151.75991300000,539.15175991300,76,-74.70000000000,26.20000000000,-80.09318000020,26.45614749960,-85.78850136640,2598,0.15685510300,0.09590276200,United States,Delray Beach,26.45614750000,-80.09318000000,city bounding box centroid,1034676,1170000000000000000.00000000000,#Dorian #rainbow. #abc7ny https://t.co/WNnFYjaUyy,9/1/2019,389582305.00000000000,0,Josh Einiger,JoshEiniger7,Twitter for iPhone,
0,2619,539151.75991300000,539.15175991300,76,-74.70000000000,26.20000000000,-80.09318000020,26.45614749960,-85.78850136640,2619,0.02343710100,0.04811366600,United States,Delray Beach,26.45614750000,-80.09318000000,city bounding box centroid,1038884,1170000000000000000.00000000000,Crews are preparing for #Dorian along the east coast of Florida! @WeatherNation,9/1/2019,479712041.00000000000,0,Erik Fox,erikfox2000,Twitter for iPhone,
0,888,539321.79643400000,539.32179643400,80,-74.70000000000,26.20000000000,-80.05876810040,26.88350353010,-80.73658399610,888,0.11679537400,0.30081671200,United States,Juno Beach,26.88350353000,-80.05876810000,exact coordinates,685592,1170000000000000000.00000000000,Waiting on Dorian ?á?????Çì?ÖÇ??Å?á???è?á???¬?á???ª #friends laurenjdonovan cyndirellab #getingindrinkswhilewecan #hurricanedorian?Çª https://t.co/rU3DsnpZbn,9/1/2019,0.00000000000,256557850,Jaime Gonzalez,StylemeJaime,,
0,1548,539501.15107900000,539.50115107900,83,-74.70000000000,26.20000000000,-80.07092600000,26.80043900010,-81.72358497870,1548,0.03265991000,0.03508264300,United States,Lake Park,26.80043900000,-80.07092600000,city bounding box centroid,679382,1170000000000000000.00000000000,"Praying for my family in the Bahamas. 

#HurricaneDorian",9/1/2019,349950686.00000000000,0,Queen G.?á???ï,heyyyGege,Twitter for iPhone,
0,2493,539501.15107900000,539.50115107900,83,-74.70000000000,26.20000000000,-80.07092600000,26.80043900010,-81.72358497870,2493,0.06783457000,0.05202936600,United States,Lake Park,26.80043900000,-80.07092600000,city bounding box centroid,1002700,1170000000000000000.00000000000,Hurricane prepping... #HurricaneDorian https://t.co/nqKqJh1N8f,9/1/2019,711000000000000000.00000000000,0,?á????Morgan?á????,lezboats,Twitter for iPhone,
0,907,539621.73888100000,539.62173888100,84,-74.70000000000,26.20000000000,-80.10010000000,26.36870000040,-86.82032130440,907,0.14589765700,0.17013242700,United States,Boca Raton,26.36870000000,-80.10010000000,exact coordinates,985764,1170000000000000000.00000000000,"Listen, #hurricanedorian DON''T MAKE ME MOUNT THE MAGIC CAN OF RAVIOLI ON THE HOOD OF MY TRUCK AND DRIVE DOWN TO THE?Çª https://t.co/JcB0MNzDmV",9/1/2019,0.00000000000,271034312,The Gonzo Radio Network!,GonzoRadioShow,,
0,1150,539748.51395000000,539.74851395000,86,-74.70000000000,26.20000000000,-80.09971751030,26.16365763970,-89.23511909460,1150,0.18076726900,0.35518621700,United States,Fort Lauderdale,26.16365764000,-80.09971751000,exact coordinates,777093,1170000000000000000.00000000000,Catching some last minute #labordayweekend rays in anticipation of #hurricanedorian ?¢??á???¥?á???û?á???¿?á???è?¢ê?á???¿?á???½?á???ª #beach #beachlife?Çª https://t.co/GHKD4zmTsM,9/1/2019,0.00000000000,719329182,Marcus G Rincon,marcusgr3,,
0,1582,539807.74464200000,539.80774464200,87,-74.70000000000,26.20000000000,-80.07535800030,26.78867750000,-81.86613939770,1582,0.09286695400,0.06078011400,United States,Riviera Beach,26.78867750000,-80.07535800000,city bounding box centroid,687269,1170000000000000000.00000000000,Hurricane Dorian update from ?üª@NHC_Atlantic?ü? #HurricaneDorian ?üª@Rivierabch?ü? ?üª@RivieraBeachCRA?ü? https://t.co/zNheGSjcUp,9/1/2019,2756155278.00000000000,0,Jonathan Evans,_JonathanEvans_,Twitter for iPhone,
0,1818,539807.74464200000,539.80774464200,87,-74.70000000000,26.20000000000,-80.07535800030,26.78867750000,-81.86613939770,1818,0.09286695400,0.06078011400,United States,Riviera Beach,26.78867750000,-80.07535800000,city bounding box centroid,765342,1170000000000000000.00000000000,Please listen to the warnings. @Rivierabch @pbcgov #Dorian https://t.co/e6UIPlmLjq,9/1/2019,2756155278.00000000000,0,Jonathan Evans,_JonathanEvans_,Twitter for iPhone,
0,1886,539807.74464200000,539.80774464200,87,-74.70000000000,26.20000000000,-80.07535800030,26.78867750000,-81.86613939770,1886,0.03006897400,0.05202936600,United States,Riviera Beach,26.78867750000,-80.07535800000,city bounding box centroid,783236,1170000000000000000.00000000000,Please pray for everyone in the northern Bahamas right now ?á???Å?á?????ÖÑ??Å #HurricaneDorian,9/1/2019,237489684.00000000000,0,tropicana goyard bandana ?£¿,dfrieldss,Twitter for iPhone,
0,110,539921.29678700000,539.92129678700,88,-74.70000000000,26.20000000000,-80.10100839980,26.15031910010,-89.39167771500,110,0.04178983500,0.10328573500,United States,Fort Lauderdale,26.15031910000,-80.10100840000,exact coordinates,664792,1170000000000000000.00000000000,This morning we?ÇÖve been live in @FTLCityNews - a city now under a #HurricaneDorian Tropical Storm Watch - talking a?Çª https://t.co/fVndk2Ndmm,9/1/2019,0.00000000000,15840102,Christina Vazquez,CBoomerVazquez,,
0,2027,539969.77788700000,539.96977788700,89,-74.70000000000,26.20000000000,-80.09097750020,26.64098699980,-83.61265885700,2027,0.08592400000,0.17013242700,United States,Palm Springs,26.64098700000,-80.09097750000,city bounding box centroid,832256,1170000000000000000.00000000000,?á???Å?á?????á???¡?á???¼?á???½?á????Thank You @Walgreens for being open to stock up for the true necessities #WPB #candy #yummy #floridahurricane?Çª https://t.co/weifp5jOQO,9/1/2019,434235634.00000000000,0,Tropical Talker,tropicaltalker,Twitter for iPhone,
0,2190,539969.77788700000,539.96977788700,89,-74.70000000000,26.20000000000,-80.09097750020,26.64098699980,-83.61265885700,2190,0.08592400000,0.17013242700,United States,Palm Springs,26.64098700000,-80.09097750000,city bounding box centroid,892471,1170000000000000000.00000000000,Sadness for y?ÇÖall ?á???º?á?????á???º?á?????á???º?á???? #prayforbahamas #Abacos #HurricaneDorian,9/1/2019,434235634.00000000000,0,Tropical Talker,tropicaltalker,Twitter for iPhone,
0,2331,539969.77788700000,539.96977788700,89,-74.70000000000,26.20000000000,-80.09097750020,26.64098699980,-83.61265885700,2331,0.08592400000,0.17013242700,United States,Palm Springs,26.64098700000,-80.09097750000,city bounding box centroid,950558,1170000000000000000.00000000000,"?á???¿Shutters are Up
?á???ûPatio Cleaned
?á???ïGenerator Ready
?Ç???ÅLeave my Cactus ?á???? Alone 
#September1st #HurricaneDorian #prayers?Çª https://t.co/BbH33h4Ad1",9/1/2019,434235634.00000000000,0,Tropical Talker,tropicaltalker,Twitter for iPhone,
0,1078,540206.32832700000,540.20632832700,90,-74.70000000000,26.20000000000,-80.10336999970,26.13666000000,-89.55152053100,1078,0.18076726900,0.12851583400,United States,Fort Lauderdale,26.13666000000,-80.10337000000,exact coordinates,725416,1170000000000000000.00000000000,"Sunday morning ?ÿÇ??Å beach vibes ?á???¥
#NoDorian ?á???½?á???¬
#iLoveFOLA #FortLauderdale #A1A #SouthFlorida @ Ocean View Delight https://t.co/zmMPmK3i2o",9/1/2019,0.00000000000,484090322,i ?¥ñ FOrt LAuderdale,iLoveFOLA,,
0,709,540303.76935600000,540.30376935600,92,-74.70000000000,26.20000000000,-80.06453999960,26.91390999960,-80.38872467650,709,0.09286695400,0.11116719100,United States,Jupiter,26.91391000000,-80.06454000000,exact coordinates,512785,1170000000000000000.00000000000,Great morning for #KiteSurfing #HurricaneDorian #ViewFromHerThrone #thepalmbeaches #jupiterbeach @ Jupiter Beach https://t.co/gA6IowJr9Y,9/1/2019,0.00000000000,140963131,His Goddess,_His_Goddess,,
0,307,540307.96867400000,540.30796867400,93,-74.70000000000,26.20000000000,-80.09728792970,26.60112443040,-84.08508738230,307,0.07343326200,0.11116719100,United States,Lake Worth,26.60112443000,-80.09728793000,exact coordinates,676905,1170000000000000000.00000000000,All this hurricane prep is exhausting! #Dorian @ Atlantis Country Club https://t.co/WaPZXq6S2h,9/1/2019,0.00000000000,25079747,Michael A. Bosco,MichaelBosco,,
0,387,540411.06325400000,540.41106325400,96,-74.70000000000,26.20000000000,-80.10474653980,26.11959738040,-89.75157522410,387,0.06783457000,0.17013242700,United States,Fort Lauderdale,26.11959738000,-80.10474654000,exact coordinates,728324,1170000000000000000.00000000000,So far so good here. #ftlauderdale #dorian @ Fort Lauderdale Beach https://t.co/cw8vEkQckP,9/1/2019,0.00000000000,32170586,chadvertising,chadvertising73,,
