IN_FID,NEAR_FID,NEAR_DIST,NEAR_DIST_KILOMETERS,NEAR_RANK,FROM_X,FROM_Y,NEAR_X,NEAR_Y,NEAR_ANGLE,FID_,a_DATEADDE,NewsDate,GLOBALEVEN,ActionGeo_,ActionGeo1,ActionGe_1,ActionGe_2,SQLDATE,SOURCEURL
0,3,508240.74018800000,508.24074018800,180,-75.70000000000,35.10000000000,-81.07400000000,33.99350000000,-102.43909828400,3,20190901000000,9/1/2019,869664885,US,3,33.99350000000,-81.07400000000,20190901,https://www.12newsnow.com/article/news/state-of-emergency-south-carolina-hurricane-dorian/502-0054e1f5-7ed3-4fd2-83d3-117dc73e0495
0,0,714442.20273700000,714.44220273700,253,-75.70000000000,35.10000000000,-81.44840000000,30.85110000000,-129.65175528000,0,20190901000000,9/1/2019,869664668,US,3,30.85110000000,-81.44840000000,20190901,http://www.therepublic.com/2019/08/31/tropical-weather-the-latest-5/
0,2,714442.20273700000,714.44220273700,253,-75.70000000000,35.10000000000,-81.44840000000,30.85110000000,-129.65175528000,2,20190901000000,9/1/2019,869664670,US,3,30.85110000000,-81.44840000000,20190901,https://siouxcityjournal.com/travel/the-latest-home-improvement-stores-get-ready-for-dorian/article_202dd13e-ceb8-5066-85aa-d01feb67fa5e.html
0,8,803358.43300600000,803.35843300600,302,-75.70000000000,35.10000000000,-84.29630000000,33.77480000000,-98.08666352610,8,20190901000000,9/1/2019,869665716,US,3,33.77480000000,-84.29630000000,20190901,https://www.unilad.co.uk/news/zombie-filmed-biting-uber-driver-in-shocking-attack/
0,7,893446.56747900000,893.44656747900,358,-75.70000000000,35.10000000000,-82.14010000000,29.18720000000,-135.41996501700,7,20190901000000,9/1/2019,869664310,US,3,29.18720000000,-82.14010000000,20190901,https://www.ocala.com/news/20190831/hurricane-dorian-as-some-evacuate-wwii-vet-goes-his-own-way/1
0,4,1018180.48600000000,1018.18048600000,442,-75.70000000000,35.10000000000,-80.05340000000,26.71530000000,-154.73218471700,4,20190901000000,9/1/2019,869664333,US,3,26.71530000000,-80.05340000000,20190901,https://www.eveningtimes.co.uk/news/17872823.hurricane-dorian-menaces-bahamas-en-route-florida/
0,1,1040724.00273000000,1040.72400273000,462,-75.70000000000,35.10000000000,-80.44980000000,26.65030000000,-152.87775204000,1,20190901000000,9/1/2019,869665777,US,3,26.65030000000,-80.44980000000,20190901,https://news.yahoo.com/trumps-florida-mar-lago-resort-145748480.html
0,5,1082304.22916000000,1082.30422916000,490,-75.70000000000,35.10000000000,-80.14340000000,26.12230000000,-155.65843808300,5,20190901000000,9/1/2019,869664332,US,3,26.12230000000,-80.14340000000,20190901,https://www.heraldmailmedia.com/news/nation/tropical-storm-watch-issued-for-parts-of-florida/article_0811e681-2c41-5eb3-9c43-259a9a5fb12f.html
0,6,1119970.42523000000,1119.97042523000,518,-75.70000000000,35.10000000000,-80.19370000000,25.77430000000,-156.16294049200,6,20190901000000,9/1/2019,869666082,US,3,25.77430000000,-80.19370000000,20190901,https://www.newsmax.com/headline/tropical-weather/2019/08/31/id/930728/
0,11,285698.60306800000,285.69860306800,86,-75.70000000000,35.10000000000,-78.81470000000,35.42520000000,-81.84788477960,11,20190901001500,9/1/2019,869667450,US,3,35.42520000000,-78.81470000000,20190901,https://lmtribune.com/nation/hurricane-dorian-shifts-dramatically-heightening-concerns-in-the-carolinas/article_ab71fcd2-15c0-591b-8693-a4fd15321391.html
0,20,309022.48325800000,309.02248325800,99,-75.70000000000,35.10000000000,-78.93810000000,35.96760000000,-70.91503892450,20,20190901001500,9/1/2019,869667705,US,3,35.96760000000,-78.93810000000,20190901,https://www.wfmynews2.com/article/news/hurricane-dorian-north-carolina-greensboro-piedmont-triad-preparation-winds-rain/83-809027d9-19a2-4525-952c-6690228cb77c
0,15,904298.09480200000,904.29809480200,378,-75.70000000000,35.10000000000,-81.37920000000,28.53830000000,-141.99752108500,15,20190901001500,9/1/2019,869668698,US,3,28.53830000000,-81.37920000000,20190901,https://www.elnuevodiario.com.ni/internacionales/500231-bahamas-temporada-huracan-dorian/
0,16,939938.53303600000,939.93853303600,399,-75.70000000000,35.10000000000,-80.39730000000,27.63860000000,-150.36795498700,16,20190901001500,9/1/2019,869666675,US,3,27.63860000000,-80.39730000000,20190901,https://www.ithacajournal.com/story/news/nation/2019/08/31/hurricane-dorian-storm-strengthens-path-toward-florida/2177471001/
0,13,955748.66134600000,955.74866134600,405,-75.70000000000,35.10000000000,-80.32560000000,27.44670000000,-151.33188665200,13,20190901001500,9/1/2019,869666965,US,3,27.44670000000,-80.32560000000,20190901,https://q107.com/news/5841194/hurricane-dorian-florida-relief/
0,14,955748.66134600000,955.74866134600,405,-75.70000000000,35.10000000000,-80.32560000000,27.44670000000,-151.33188665200,14,20190901001500,9/1/2019,869666596,US,3,27.44670000000,-80.32560000000,20190901,https://wibqam.com/news/articles/2019/aug/31/after-dorian-takes-a-turn-central-florida-city-breathes-sigh-of-relief/932867/
0,19,1018509.73841000000,1018.50973841000,443,-75.70000000000,35.10000000000,-80.03640000000,26.70560000000,-154.84389019800,19,20190901001500,9/1/2019,869667422,US,3,26.70560000000,-80.03640000000,20190901,https://www.palmbeachpost.com/news/20190831/hurricane-dorian-shifted-track-brings-relief-to-palm-beachers-not-everyone-had-made-plans-to-evacuate
0,18,1040724.00273000000,1040.72400273000,462,-75.70000000000,35.10000000000,-80.44980000000,26.65030000000,-152.87775204000,18,20190901001500,9/1/2019,869666777,US,3,26.65030000000,-80.44980000000,20190901,https://www.nhregister.com/news/world/article/Before-Dorian-Florida-groups-help-immigrants-get-14404536.php
0,10,1119970.42523000000,1119.97042523000,518,-75.70000000000,35.10000000000,-80.19370000000,25.77430000000,-156.16294049200,10,20190901001500,9/1/2019,869667524,US,3,25.77430000000,-80.19370000000,20190901,https://lmtribune.com/nation/hurricane-dorian-is-getting-even-stronger-as-it-continues-to/article_16679c7e-211a-5047-8bc8-c8b2273470af.html
0,12,1119970.42523000000,1119.97042523000,518,-75.70000000000,35.10000000000,-80.19370000000,25.77430000000,-156.16294049200,12,20190901001500,9/1/2019,869667604,US,3,25.77430000000,-80.19370000000,20190901,https://news.yahoo.com/hurricane-dorian-delta-capping-flight-195015333.html
0,17,1119970.42523000000,1119.97042523000,518,-75.70000000000,35.10000000000,-80.19370000000,25.77430000000,-156.16294049200,17,20190901001500,9/1/2019,869667695,US,3,25.77430000000,-80.19370000000,20190901,https://www.kaaltv.com/national/evacuations-begin-in-bahamas-as-category-4-dorian-bears-down/5476617/?cat=10151
0,9,1129357.59161000000,1129.35759161000,527,-75.70000000000,35.10000000000,-80.38360000000,25.75220000000,-155.30480058400,9,20190901001500,9/1/2019,869666678,US,3,25.75220000000,-80.38360000000,20190901,https://azdailysun.com/news/world/bahamas-braces-for-hit-as-hurricane-dorian-roars-toward-us/article_1570fcd5-7c88-5684-822f-a5abdc173f32.html
0,25,803358.43300600000,803.35843300600,302,-75.70000000000,35.10000000000,-84.29630000000,33.77480000000,-98.08666352610,25,20190901003000,9/1/2019,869670526,US,3,33.77480000000,-84.29630000000,20190901,https://www.ourmidland.com/news/article/How-volunteers-are-preparing-for-the-next-natural-14401966.php
0,22,928351.09855400000,928.35109855400,396,-75.70000000000,35.10000000000,-81.40760000000,28.29200000000,-142.82595078700,22,20190901003000,9/1/2019,869670098,US,3,28.29200000000,-81.40760000000,20190901,https://kvgo1043.com/rochester-area-utility-workers-headed-to-florida/
0,23,953005.23144900000,953.00523144900,404,-75.70000000000,35.10000000000,-82.50010000000,28.75050000000,-135.74185943400,23,20190901003000,9/1/2019,869672377,US,3,28.75050000000,-82.50010000000,20190901,https://www.elnuevodia.com/noticias/eeuu/nota/johnnymendezofreceayudaafloridaporelpasodelhuracandorian-2515123/
0,21,955748.66134600000,955.74866134600,405,-75.70000000000,35.10000000000,-80.32560000000,27.44670000000,-151.33188665200,21,20190901003000,9/1/2019,869669870,US,3,27.44670000000,-80.32560000000,20190901,https://finance.yahoo.com/news/1-absolute-monster-hurricane-dorian-101627876.html
0,24,1119970.42523000000,1119.97042523000,518,-75.70000000000,35.10000000000,-80.19370000000,25.77430000000,-156.16294049200,24,20190901003000,9/1/2019,869669928,US,3,25.77430000000,-80.19370000000,20190901,https://www.ksl.com/article/46629567/the-latest-dorian-nearing-bahamas-still-a-category-4-storm
0,27,1119970.42523000000,1119.97042523000,518,-75.70000000000,35.10000000000,-80.19370000000,25.77430000000,-156.16294049200,27,20190901003000,9/1/2019,869670823,US,3,25.77430000000,-80.19370000000,20190901,https://www.winknews.com/2019/08/31/evacuations-begin-as-dorian-bears-down-on-northern-bahamas/
0,26,1129375.19400000000,1129.37519400000,528,-75.70000000000,35.10000000000,-81.94810000000,26.45200000000,-146.38910168100,26,20190901003000,9/1/2019,869670536,US,3,26.45200000000,-81.94810000000,20190901,https://www.winknews.com/2019/08/31/east-coast-evacuees-on-fort-myers-beach-waiting-out-dorian/
0,34,606490.68874300000,606.49068874300,222,-75.70000000000,35.10000000000,-81.08320000000,32.00160000000,-122.99331611700,34,20190901004500,9/1/2019,869671270,US,3,32.00160000000,-81.08320000000,20190901,https://www.savannahnow.com/news/20190831/savannah-prepares-for-potential-storm-impact-cema-mobilizes
0,28,893514.93766100000,893.51493766100,359,-75.70000000000,35.10000000000,-80.74920000000,28.29200000000,-146.25950716600,28,20190901004500,9/1/2019,869672146,US,3,28.29200000000,-80.74920000000,20190901,http://www.nydailynews.com/news/national/ny-florida-governor-be-prepared-life-threatening-hurricane-dorian-20190831-4oeepofi6zgjhoz23hnjvg2ui4-story.html
0,35,904298.09480200000,904.29809480200,378,-75.70000000000,35.10000000000,-81.37920000000,28.53830000000,-141.99752108500,35,20190901004500,9/1/2019,869670958,US,3,28.53830000000,-81.37920000000,20190901,https://www.thesun.co.uk/news/9838203/hurricane-dorian-flights-cancelled-orlando-airport-suspension/
0,30,927246.08337800000,927.24608337800,394,-75.70000000000,35.10000000000,-81.58260000000,28.41170000000,-141.48361737900,30,20190901004500,9/1/2019,869671084,US,3,28.41170000000,-81.58260000000,20190901,https://www.beaumontenterprise.com/news/article/The-Latest-Category-4-Dorian-menaces-en-route-14403874.php
0,29,955748.66134600000,955.74866134600,405,-75.70000000000,35.10000000000,-80.32560000000,27.44670000000,-151.33188665200,29,20190901004500,9/1/2019,869674778,US,3,27.44670000000,-80.32560000000,20190901,https://sipse.com/mundo/noaa-huracan-dorian-cambia-trayectoria-azota-bahamas-tocara-tierra-estados-unidos-miercoles-342946.html
0,32,1018509.73841000000,1018.50973841000,443,-75.70000000000,35.10000000000,-80.03640000000,26.70560000000,-154.84389019800,32,20190901004500,9/1/2019,869672076,US,3,26.70560000000,-80.03640000000,20190901,https://www.palmbeachdailynews.com/news/20190831/police-palm-beach-man-charged-with-cocaine-possession-after-handing-over-bag-with-drugs-to-officers
0,31,1129357.59161000000,1129.35759161000,527,-75.70000000000,35.10000000000,-80.38360000000,25.75220000000,-155.30480058400,31,20190901004500,9/1/2019,869671015,US,3,25.75220000000,-80.38360000000,20190901,https://www.msn.com/en-us/news/us/a-wobbily-hurricane-dorian-makes-forecasters%E2%80%99-job-nearly-impossible/ar-AAGCmnR
0,33,1129357.59161000000,1129.35759161000,527,-75.70000000000,35.10000000000,-80.38360000000,25.75220000000,-155.30480058400,33,20190901004500,9/1/2019,869670889,US,3,25.75220000000,-80.38360000000,20190901,https://www.savannahnow.com/news/20190831/hurricane-dorians-path-shifts-savannah-still-in-error-cone
0,38,468727.78823100000,468.72778823100,151,-75.70000000000,35.10000000000,-80.84310000000,35.22710000000,-86.79578507490,38,20190901010000,9/1/2019,869673998,US,3,35.22710000000,-80.84310000000,20190901,https://www.king5.com/article/news/weird/hickory-man-claims-he-spotted-three-bigfoots/281-88a3e108-e8bd-4916-acfa-9efa429d1886
0,36,485676.09396900000,485.67609396900,167,-75.70000000000,35.10000000000,-80.38320000000,33.10020000000,-115.84425380100,36,20190901010000,9/1/2019,869674107,US,3,33.10020000000,-80.38320000000,20190901,https://hamodia.com/2019/08/31/hurricane-dorian-menaces-georgia-carolinas-florida-may-escape-direct-hit/
0,37,903809.06694300000,903.80906694300,375,-75.70000000000,35.10000000000,-80.56560000000,28.08950000000,-147.97920527900,37,20190901010000,9/1/2019,869674036,US,3,28.08950000000,-80.56560000000,20190901,https://kdvr.com/2019/08/31/evacuations-begin-as-dorian-bears-down-on-northern-bahamas/
0,39,1148926.10119000000,1148.92610119000,535,-75.70000000000,35.10000000000,-80.53310000000,25.61710000000,-154.89305133800,39,20190901010000,9/1/2019,869674110,US,3,25.61710000000,-80.53310000000,20190901,https://www.wttf.com/national-news/live-updates-hurricane-dorian-strengthens-and-shifts-now-expected-to-make-landfall-in-carolinas/
0,40,553578.34523200000,553.57834523200,198,-75.70000000000,35.10000000000,-80.69980000000,32.36690000000,-121.78688034900,40,20190901011500,9/1/2019,869676431,US,3,32.36690000000,-80.69980000000,20190901,https://1230wsok.iheart.com/content/2019-08-31-sc-governor-declares-a-state-of-emergency/
0,42,817477.18580300000,817.47718580300,312,-75.70000000000,35.10000000000,-81.29150000000,29.45860000000,-138.37289274500,42,20190901011500,9/1/2019,869675551,US,3,29.45860000000,-81.29150000000,20190901,https://www.wftv.com/weather/eye-on-the-tropics/live-updates-dorian-crawls-west-threatens-to-bring-storm-surge-to-florida-s-east-coast/981152760
0,41,1119970.42523000000,1119.97042523000,518,-75.70000000000,35.10000000000,-80.19370000000,25.77430000000,-156.16294049200,41,20190901011500,9/1/2019,869676919,US,3,25.77430000000,-80.19370000000,20190901,https://periodicocorreo.com.mx/inicia-evacuacion-con-llegada-de-dorian/
0,50,904298.09480200000,904.29809480200,378,-75.70000000000,35.10000000000,-81.37920000000,28.53830000000,-141.99752108500,50,20190901013000,9/1/2019,869677959,US,3,28.53830000000,-81.37920000000,20190901,https://www.news4jax.com/news/national/how-hurricane-dorian-is-impacting-labor-day-travel
0,46,927246.08337800000,927.24608337800,394,-75.70000000000,35.10000000000,-81.58260000000,28.41170000000,-141.48361737900,46,20190901013000,9/1/2019,869677869,US,3,28.41170000000,-81.58260000000,20190901,https://www.dispatch.com/ZZ/news/20190831/evacuations-begin-as-dorian-bears-down-on-northern-bahamas
0,47,1018180.48600000000,1018.18048600000,442,-75.70000000000,35.10000000000,-80.05340000000,26.71530000000,-154.73218471700,47,20190901013000,9/1/2019,869679251,US,3,26.71530000000,-80.05340000000,20190901,https://www.elesquiu.com/internacionales/2019/8/31/el-huracan-dorian-impredecible-llegaria-florida-con-menos-potencia-aunque-se-mantiene-la-alerta-maxima-333455.html
0,43,1019664.40752000000,1019.66440752000,444,-75.70000000000,35.10000000000,-82.45840000000,27.94750000000,-139.19124616900,43,20190901013000,9/1/2019,869677890,US,3,27.94750000000,-82.45840000000,20190901,http://southeastagnet.com/2019/08/31/commissioner-nikki-fried-issues-emergency-orders-actions-hurricane-dorian/
0,45,1119970.42523000000,1119.97042523000,518,-75.70000000000,35.10000000000,-80.19370000000,25.77430000000,-156.16294049200,45,20190901013000,9/1/2019,869678119,US,3,25.77430000000,-80.19370000000,20190901,https://www.9and10news.com/i/the-latest-trump-briefed-at-camp-david-on-hurricane-dorian/
0,48,1119970.42523000000,1119.97042523000,518,-75.70000000000,35.10000000000,-80.19370000000,25.77430000000,-156.16294049200,48,20190901013000,9/1/2019,869677889,US,3,25.77430000000,-80.19370000000,20190901,https://www.ksat.com/news/politics/julian-castro-shifted-the-democratic-conversation-about-immigration-reform-can-it-help-his-bid-
0,49,1119970.42523000000,1119.97042523000,518,-75.70000000000,35.10000000000,-80.19370000000,25.77430000000,-156.16294049200,49,20190901013000,9/1/2019,869679468,US,3,25.77430000000,-80.19370000000,20190901,https://www.laprensa.hn/mundo/1314846-410/huracan-dorian-bahamas-categor%EDa-4-emergencia-trump-eeuu-
0,44,1129357.59161000000,1129.35759161000,527,-75.70000000000,35.10000000000,-80.38360000000,25.75220000000,-155.30480058400,44,20190901013000,9/1/2019,869677881,US,3,25.75220000000,-80.38360000000,20190901,http://www.startribune.com/partly-sunny-sunday-ahead-a-few-late-day-strong-storms-labor-day/558952412/
0,51,893514.93766100000,893.51493766100,359,-75.70000000000,35.10000000000,-80.74920000000,28.29200000000,-146.25950716600,51,20190901014500,9/1/2019,869678486,US,3,28.29200000000,-80.74920000000,20190901,https://spacecoastdaily.com/2019/08/city-of-melbourne-sandbag-distribution-will-continue-sunday-at-club-52-greyhound-park/
0,55,939938.53303600000,939.93853303600,399,-75.70000000000,35.10000000000,-80.39730000000,27.63860000000,-150.36795498700,55,20190901014500,9/1/2019,869679079,US,3,27.63860000000,-80.39730000000,20190901,https://www.wenatcheeworld.com/hurricane-dorian-is-getting-even-stronger-as-it-continues-to/article_6f8bcc17-f92b-5c2f-a460-6e5b66755762.html
0,54,1015931.85394000000,1015.93185394000,440,-75.70000000000,35.10000000000,-82.34980000000,27.91700000000,-139.78886222200,54,20190901014500,9/1/2019,869678523,US,3,27.91700000000,-82.34980000000,20190901,https://www.tampabay.com/hurricane/2019/08/31/tampa-bay-relaxes-as-dorians-path-shifts-away-but-much-of-florida-still-at-risk/
0,56,1082304.22916000000,1082.30422916000,490,-75.70000000000,35.10000000000,-80.14340000000,26.12230000000,-155.65843808300,56,20190901014500,9/1/2019,869679107,US,3,26.12230000000,-80.14340000000,20190901,https://www.wenatcheeworld.com/hurricane-dorian-s-latest-path-steers-clear-of-most-of/article_b2c1dd9f-680f-5ae6-948e-48033875b17f.html
0,52,1119970.42523000000,1119.97042523000,518,-75.70000000000,35.10000000000,-80.19370000000,25.77430000000,-156.16294049200,52,20190901014500,9/1/2019,869678827,US,3,25.77430000000,-80.19370000000,20190901,https://www.heraldtribune.com/news/20190831/for-desantis-hurricane-dorian-could-shape-political-future
0,53,1129357.59161000000,1129.35759161000,527,-75.70000000000,35.10000000000,-80.38360000000,25.75220000000,-155.30480058400,53,20190901014500,9/1/2019,869679122,US,3,25.75220000000,-80.38360000000,20190901,https://www.nbcnews.com/business/travel/airlines-brace-hurricane-dorian-storm-threatens-snarl-labor-day-weekend-n1047956?cid=public-rss_20190901
0,59,893514.93766100000,893.51493766100,359,-75.70000000000,35.10000000000,-80.74920000000,28.29200000000,-146.25950716600,59,20190901020000,9/1/2019,869680416,US,3,28.29200000000,-80.74920000000,20190901,https://www.naplesnews.com/story/news/2019/08/31/hurricane-dorian-gov-ron-desantis-warns-floridians-remain-vigilant/2177805001/
0,57,904298.09480200000,904.29809480200,378,-75.70000000000,35.10000000000,-81.37920000000,28.53830000000,-141.99752108500,57,20190901020000,9/1/2019,869680049,US,3,28.53830000000,-81.37920000000,20190901,https://www.bakersfield.com/ap/national/hurricane-dorian-stays-strong-as-category-with-mph-winds/article_a0db6112-a17b-59ad-950c-d54c1098f60c.html
0,58,1038736.54014000000,1038.73654014000,460,-75.70000000000,35.10000000000,-82.80010000000,27.96590000000,-137.63863478800,58,20190901020000,9/1/2019,869680400,US,3,27.96590000000,-82.80010000000,20190901,https://www.bakersfield.com/ap/national/storm-watches-posted-for-portion-of-florida-but-hurricane-dorian/article_a6ca55de-7708-5d96-ba19-fbecc08f7046.html
0,60,1051389.24394000000,1051.38924394000,471,-75.70000000000,35.10000000000,-80.93370000000,26.75420000000,-150.21726625600,60,20190901020000,9/1/2019,869679798,US,3,26.75420000000,-80.93370000000,20190901,https://www.naplesnews.com/story/weather/hurricane/2019/08/31/hurricane-dorian-pilot-helps-take-hendry-county-animals-shelter/2178564001/
0,61,1119970.42523000000,1119.97042523000,518,-75.70000000000,35.10000000000,-80.19370000000,25.77430000000,-156.16294049200,61,20190901020000,9/1/2019,869680372,US,3,25.77430000000,-80.19370000000,20190901,https://www.palmbeachdailynews.com/news/20190831/hurricane-dorian-8-pm-update-palm-beach-co-under-tropical-storm-watch-even-as-dorianrsquos-path-bends-north
0,62,1119970.42523000000,1119.97042523000,518,-75.70000000000,35.10000000000,-80.19370000000,25.77430000000,-156.16294049200,62,20190901020000,9/1/2019,869680193,US,3,25.77430000000,-80.19370000000,20190901,https://www.wenatcheeworld.com/storm-track-shifts-north-near-coastline-as-category-dorian-heads/article_05dbc72a-20c8-53c0-9638-53c26e87e1ce.html
0,63,1018180.48600000000,1018.18048600000,442,-75.70000000000,35.10000000000,-80.05340000000,26.71530000000,-154.73218471700,63,20190901021500,9/1/2019,869681073,US,3,26.71530000000,-80.05340000000,20190901,http://www.southeastsun.com/home/article_33eb587e-cc48-11e9-ba6e-bb266ff4e7c0.html
0,64,1119970.42523000000,1119.97042523000,518,-75.70000000000,35.10000000000,-80.19370000000,25.77430000000,-156.16294049200,64,20190901021500,9/1/2019,869681061,US,3,25.77430000000,-80.19370000000,20190901,https://www.inquisitr.com/5610024/wendy-williams-uneven-cleavage/
0,65,1018509.73841000000,1018.50973841000,443,-75.70000000000,35.10000000000,-80.03640000000,26.70560000000,-154.84389019800,65,20190901023000,9/1/2019,869682493,US,3,26.70560000000,-80.03640000000,20190901,https://matzav.com/im-rooting-for-a-direct-hit-on-mar-a-lago-former-canadian-prime-minister-creates-twitter-storm/
0,67,1119970.42523000000,1119.97042523000,518,-75.70000000000,35.10000000000,-80.19370000000,25.77430000000,-156.16294049200,67,20190901023000,9/1/2019,869682757,US,3,25.77430000000,-80.19370000000,20190901,https://www.nbcnews.com/tech/tech-news/miami-orders-scooters-removed-streets-hurricane-dorian-turns-them-flying-n1048311?cid=public-rss_20190901
0,66,1129357.59161000000,1129.35759161000,527,-75.70000000000,35.10000000000,-80.38360000000,25.75220000000,-155.30480058400,66,20190901023000,9/1/2019,869682709,US,3,25.75220000000,-80.38360000000,20190901,https://www.businessinsider.com/evacuations-begin-as-dorian-bears-down-on-northern-bahamas-2019-8
0,71,812279.85498500000,812.27985498500,309,-75.70000000000,35.10000000000,-84.38800000000,33.74900000000,-98.14893613330,71,20190901024500,9/1/2019,869683960,US,3,33.74900000000,-84.38800000000,20190901,https://www.mdjonline.com/opinion/columnists/roger-hines-the-lure-of-old-suitcases/article_e3642aa3-06dd-5658-a8de-f5f8361c3426.html
0,69,874366.89135300000,874.36689135300,348,-75.70000000000,35.10000000000,-85.24830000000,34.62400000000,-90.71985330730,69,20190901024500,9/1/2019,869683993,US,3,34.62400000000,-85.24830000000,20190901,https://www.centralmaine.com/2019/08/31/evacuations-begin-as-dorian-bears-down-on-northern-bahamas/
0,72,904298.09480200000,904.29809480200,378,-75.70000000000,35.10000000000,-81.37920000000,28.53830000000,-141.99752108500,72,20190901024500,9/1/2019,869683976,US,3,28.53830000000,-81.37920000000,20190901,https://www.providencejournal.com/news/20190831/in-florida-dorian-expected-to-stay-offshore
0,68,1018180.48600000000,1018.18048600000,442,-75.70000000000,35.10000000000,-80.05340000000,26.71530000000,-154.73218471700,68,20190901024500,9/1/2019,869683959,US,3,26.71530000000,-80.05340000000,20190901,https://peakoil.com/forums/viewtopic.php?p=1427381
0,70,1092624.86852000000,1092.62486852000,496,-75.70000000000,35.10000000000,-80.48310000000,26.15040000000,-153.93690411100,70,20190901024500,9/1/2019,869683945,US,3,26.15040000000,-80.48310000000,20190901,https://www.local10.com/news/florida/broward/broward-business-owner-offers-to-help-those-in-need-prepare-for-hurricane-dorian
0,77,217796.70935100000,217.79670935100,62,-75.70000000000,35.10000000000,-77.96640000000,34.50040000000,-107.13337101700,77,20190901031500,9/1/2019,869686525,US,3,34.50040000000,-77.96640000000,20190901,https://www.greensboro.com/news/state/update-north-carolina-in-probable-path-of-hurricane-dorian-s/article_5322c9cc-825d-5230-b08f-ea45821e235d.html
0,73,553578.34523200000,553.57834523200,198,-75.70000000000,35.10000000000,-80.69980000000,32.36690000000,-121.78688034900,73,20190901031500,9/1/2019,869686330,US,3,32.36690000000,-80.69980000000,20190901,https://987theriver.iheart.com/content/2019-08-31-south-carolina-responds-to-the-threat-of-hurricane-dorian/
0,81,770619.69250800000,770.61969250800,288,-75.70000000000,35.10000000000,-81.67450000000,30.32360000000,-131.74901227200,81,20190901031500,9/1/2019,869685833,US,3,30.32360000000,-81.67450000000,20190901,https://www.sentinelsource.com/life_and_style/books/edwidge-danticat-s-everything-inside-gathers-moving-stories-about-the/article_d218a8b0-563f-5acd-b878-bad630bf131a.html
0,78,1018509.73841000000,1018.50973841000,443,-75.70000000000,35.10000000000,-80.03640000000,26.70560000000,-154.84389019800,78,20190901031500,9/1/2019,869686572,US,3,26.70560000000,-80.03640000000,20190901,https://www.keranews.org/post/hurricane-dorian-grows-category-4-storm-it-heads-toward-bahamas-us
0,75,1019664.40752000000,1019.66440752000,444,-75.70000000000,35.10000000000,-82.45840000000,27.94750000000,-139.19124616900,75,20190901031500,9/1/2019,869686468,US,3,27.94750000000,-82.45840000000,20190901,https://www.actionnewsjax.com/news/trending-now/120-graves-from-lost-cemetery-found-beneath-florida-housing-complex/981388225
0,79,1022430.82247000000,1022.43082247000,447,-75.70000000000,35.10000000000,-80.09050000000,26.68780000000,-154.60798757600,79,20190901031500,9/1/2019,869686473,US,3,26.68780000000,-80.09050000000,20190901,https://www.nbcnews.com/news/us-news/hundreds-florida-nursing-homes-don-t-meet-requirements-ahead-dorian-n1048381?cid=public-rss_20190901
0,76,1082304.22916000000,1082.30422916000,490,-75.70000000000,35.10000000000,-80.14340000000,26.12230000000,-155.65843808300,76,20190901031500,9/1/2019,869688240,US,3,26.12230000000,-80.14340000000,20190901,https://www.canalantigua.tv/dorian-estados-unidos-potentes-vientos/
0,80,1087776.03063000000,1087.77603063000,492,-75.70000000000,35.10000000000,-85.72380000000,30.15850000000,-117.44281856400,80,20190901031500,9/1/2019,869686471,US,3,30.15850000000,-85.72380000000,20190901,https://www.nbcnews.com/news/us-news/some-floridians-refuse-evacuate-worry-about-hurricane-dorian-s-unclear-n1048561?cid=public-rss_20190901
0,74,1129357.59161000000,1129.35759161000,527,-75.70000000000,35.10000000000,-80.38360000000,25.75220000000,-155.30480058400,74,20190901031500,9/1/2019,869686014,US,3,25.75220000000,-80.38360000000,20190901,https://thesky973.radio.com/hurricane-central/dorian-150-mph-dangerous-storm-expected-turn-spare-florida-direct-hit
0,82,812279.85498500000,812.27985498500,309,-75.70000000000,35.10000000000,-84.38800000000,33.74900000000,-98.14893613330,82,20190901033000,9/1/2019,869687816,US,3,33.74900000000,-84.38800000000,20190901,https://www.cbs46.com/news/dorian-bares-down-on-bahamas-as-us-east-coast-on/article_82f267d2-c9d2-11e9-993e-a750177a0527.html
0,84,812279.85498500000,812.27985498500,309,-75.70000000000,35.10000000000,-84.38800000000,33.74900000000,-98.14893613330,84,20190901034500,9/1/2019,869688805,US,3,33.74900000000,-84.38800000000,20190901,https://www.ajc.com/news/fierce-category-dorian-menaces-bahamas-route-florida/L1Xkbr4mTc4DngV7ZBDfCP/
0,85,842780.99248900000,842.78099248900,325,-75.70000000000,35.10000000000,-82.62430000000,30.25080000000,-127.71079209800,85,20190901034500,9/1/2019,869688858,US,3,30.25080000000,-82.62430000000,20190901,https://www.news4jax.com/weather/hurricane-dorian/lineworker-meets-sister-for-1st-time-preparing-for-hurricane-dorian
0,89,1006216.38696000000,1006.21638696000,432,-75.70000000000,35.10000000000,-82.59180000000,28.19390000000,-137.64937924100,89,20190901034500,9/1/2019,869689745,US,3,28.19390000000,-82.59180000000,20190901,https://www.wradio.com.co/noticias/internacional/panico-en-texas-por-tiroteo/20190831/nota/3947904.aspx
0,87,1018180.48600000000,1018.18048600000,442,-75.70000000000,35.10000000000,-80.05340000000,26.71530000000,-154.73218471700,87,20190901034500,9/1/2019,869688806,US,3,26.71530000000,-80.05340000000,20190901,https://www.timesunion.com/living/article/Evacuations-begin-as-Dorian-bears-down-14405159.php
