IN_FID,NEAR_FID,NEAR_DIST,NEAR_DIST_KILOMETERS,NEAR_RANK,FROM_X,FROM_Y,NEAR_X,NEAR_Y,NEAR_ANGLE,FID_,a_DATEADDE,NewsDate,GLOBALEVEN,ActionGeo_,ActionGeo1,ActionGe_1,ActionGe_2,SQLDATE,SOURCEURL
0,91,544263.25780400000,544.26325780400,25,-74.70000000000,26.20000000000,-80.14340000000,26.12230000000,-89.70479162610,91,20190901040000,9/1/2019,869689843,US,3,26.12230000000,-80.14340000000,20190901,https://www.naplesnews.com/story/news/2019/09/01/most-powerful-hurricane-history-labor-day-hurricane-1935/2184069001/
0,363,544263.25780400000,544.26325780400,25,-74.70000000000,26.20000000000,-80.14340000000,26.12230000000,-89.70479162610,363,20190901220000,9/1/2019,869804494,US,3,26.12230000000,-80.14340000000,20190901,https://www.fltimes.com/news/nation/tropical-storm-dorian-florida-is-in-the-cone-and-puerto/article_e67aa9d8-007e-5eb4-bd66-79dc3398ad59.html
0,410,544263.25780400000,544.26325780400,25,-74.70000000000,26.20000000000,-80.14340000000,26.12230000000,-89.70479162610,410,20190901234500,9/1/2019,869815902,US,3,26.12230000000,-80.14340000000,20190901,https://elnacional.com.do/residentes-del-sur-de-florida-celebran-que-dorian-no-impactara-directamente-ese-estado/
0,102,545507.44675600000,545.50744675600,27,-74.70000000000,26.20000000000,-80.13000000000,25.79070000000,-93.57358562880,102,20190901043000,9/1/2019,869692707,US,3,25.79070000000,-80.13000000000,20190901,https://www.sfchronicle.com/news/article/The-Latest-South-Carolina-declares-emergency-14404499.php
0,6,552052.11643300000,552.05211643300,31,-74.70000000000,26.20000000000,-80.19370000000,25.77430000000,-93.69232338280,6,20190901000000,9/1/2019,869666082,US,3,25.77430000000,-80.19370000000,20190901,https://www.newsmax.com/headline/tropical-weather/2019/08/31/id/930728/
0,10,552052.11643300000,552.05211643300,31,-74.70000000000,26.20000000000,-80.19370000000,25.77430000000,-93.69232338280,10,20190901001500,9/1/2019,869667524,US,3,25.77430000000,-80.19370000000,20190901,https://lmtribune.com/nation/hurricane-dorian-is-getting-even-stronger-as-it-continues-to/article_16679c7e-211a-5047-8bc8-c8b2273470af.html
0,12,552052.11643300000,552.05211643300,31,-74.70000000000,26.20000000000,-80.19370000000,25.77430000000,-93.69232338280,12,20190901001500,9/1/2019,869667604,US,3,25.77430000000,-80.19370000000,20190901,https://news.yahoo.com/hurricane-dorian-delta-capping-flight-195015333.html
0,17,552052.11643300000,552.05211643300,31,-74.70000000000,26.20000000000,-80.19370000000,25.77430000000,-93.69232338280,17,20190901001500,9/1/2019,869667695,US,3,25.77430000000,-80.19370000000,20190901,https://www.kaaltv.com/national/evacuations-begin-in-bahamas-as-category-4-dorian-bears-down/5476617/?cat=10151
0,24,552052.11643300000,552.05211643300,31,-74.70000000000,26.20000000000,-80.19370000000,25.77430000000,-93.69232338280,24,20190901003000,9/1/2019,869669928,US,3,25.77430000000,-80.19370000000,20190901,https://www.ksl.com/article/46629567/the-latest-dorian-nearing-bahamas-still-a-category-4-storm
0,27,552052.11643300000,552.05211643300,31,-74.70000000000,26.20000000000,-80.19370000000,25.77430000000,-93.69232338280,27,20190901003000,9/1/2019,869670823,US,3,25.77430000000,-80.19370000000,20190901,https://www.winknews.com/2019/08/31/evacuations-begin-as-dorian-bears-down-on-northern-bahamas/
0,41,552052.11643300000,552.05211643300,31,-74.70000000000,26.20000000000,-80.19370000000,25.77430000000,-93.69232338280,41,20190901011500,9/1/2019,869676919,US,3,25.77430000000,-80.19370000000,20190901,https://periodicocorreo.com.mx/inicia-evacuacion-con-llegada-de-dorian/
0,45,552052.11643300000,552.05211643300,31,-74.70000000000,26.20000000000,-80.19370000000,25.77430000000,-93.69232338280,45,20190901013000,9/1/2019,869678119,US,3,25.77430000000,-80.19370000000,20190901,https://www.9and10news.com/i/the-latest-trump-briefed-at-camp-david-on-hurricane-dorian/
0,48,552052.11643300000,552.05211643300,31,-74.70000000000,26.20000000000,-80.19370000000,25.77430000000,-93.69232338280,48,20190901013000,9/1/2019,869677889,US,3,25.77430000000,-80.19370000000,20190901,https://www.ksat.com/news/politics/julian-castro-shifted-the-democratic-conversation-about-immigration-reform-can-it-help-his-bid-
0,49,552052.11643300000,552.05211643300,31,-74.70000000000,26.20000000000,-80.19370000000,25.77430000000,-93.69232338280,49,20190901013000,9/1/2019,869679468,US,3,25.77430000000,-80.19370000000,20190901,https://www.laprensa.hn/mundo/1314846-410/huracan-dorian-bahamas-categor%EDa-4-emergencia-trump-eeuu-
0,52,552052.11643300000,552.05211643300,31,-74.70000000000,26.20000000000,-80.19370000000,25.77430000000,-93.69232338280,52,20190901014500,9/1/2019,869678827,US,3,25.77430000000,-80.19370000000,20190901,https://www.heraldtribune.com/news/20190831/for-desantis-hurricane-dorian-could-shape-political-future
0,61,552052.11643300000,552.05211643300,31,-74.70000000000,26.20000000000,-80.19370000000,25.77430000000,-93.69232338280,61,20190901020000,9/1/2019,869680372,US,3,25.77430000000,-80.19370000000,20190901,https://www.palmbeachdailynews.com/news/20190831/hurricane-dorian-8-pm-update-palm-beach-co-under-tropical-storm-watch-even-as-dorianrsquos-path-bends-north
0,62,552052.11643300000,552.05211643300,31,-74.70000000000,26.20000000000,-80.19370000000,25.77430000000,-93.69232338280,62,20190901020000,9/1/2019,869680193,US,3,25.77430000000,-80.19370000000,20190901,https://www.wenatcheeworld.com/storm-track-shifts-north-near-coastline-as-category-dorian-heads/article_05dbc72a-20c8-53c0-9638-53c26e87e1ce.html
0,64,552052.11643300000,552.05211643300,31,-74.70000000000,26.20000000000,-80.19370000000,25.77430000000,-93.69232338280,64,20190901021500,9/1/2019,869681061,US,3,25.77430000000,-80.19370000000,20190901,https://www.inquisitr.com/5610024/wendy-williams-uneven-cleavage/
0,67,552052.11643300000,552.05211643300,31,-74.70000000000,26.20000000000,-80.19370000000,25.77430000000,-93.69232338280,67,20190901023000,9/1/2019,869682757,US,3,25.77430000000,-80.19370000000,20190901,https://www.nbcnews.com/tech/tech-news/miami-orders-scooters-removed-streets-hurricane-dorian-turns-them-flying-n1048311?cid=public-rss_20190901
0,88,552052.11643300000,552.05211643300,31,-74.70000000000,26.20000000000,-80.19370000000,25.77430000000,-93.69232338280,88,20190901034500,9/1/2019,869688874,US,3,25.77430000000,-80.19370000000,20190901,https://www.wenatcheeworld.com/storm-watches-posted-for-portion-of-florida-but-hurricane-dorian/article_37825f28-5ce5-5263-95f3-5714e4d99805.html
0,94,552052.11643300000,552.05211643300,31,-74.70000000000,26.20000000000,-80.19370000000,25.77430000000,-93.69232338280,94,20190901040000,9/1/2019,869690578,US,3,25.77430000000,-80.19370000000,20190901,https://www.thenews.com.pk/print/520142-dorian-menaces-bahamas-en-route-to-florida
0,104,552052.11643300000,552.05211643300,31,-74.70000000000,26.20000000000,-80.19370000000,25.77430000000,-93.69232338280,104,20190901044500,9/1/2019,869694140,US,3,25.77430000000,-80.19370000000,20190901,https://infotel.ca/newsitem/tropical-weather/cp1399089581
0,105,552052.11643300000,552.05211643300,31,-74.70000000000,26.20000000000,-80.19370000000,25.77430000000,-93.69232338280,105,20190901044500,9/1/2019,869694067,US,3,25.77430000000,-80.19370000000,20190901,https://www.oanow.com/apwire/news/national/northern-bahamas-hunkers-down-as-hurricane-dorian-closes-in/article_7c39506b-e515-5abf-b4bf-42cbcb4e4c39.html
0,108,552052.11643300000,552.05211643300,31,-74.70000000000,26.20000000000,-80.19370000000,25.77430000000,-93.69232338280,108,20190901051500,9/1/2019,869695996,US,3,25.77430000000,-80.19370000000,20190901,http://www.norwalkreflector.com/frontpage/2019/08/31/Hurricane-Dorian-tracks-slightly-north-with-winds-of-140-mph
0,109,552052.11643300000,552.05211643300,31,-74.70000000000,26.20000000000,-80.19370000000,25.77430000000,-93.69232338280,109,20190901051500,9/1/2019,869696843,US,3,25.77430000000,-80.19370000000,20190901,https://www.cdispatch.com/news/article.asp?aid=75678
0,113,552052.11643300000,552.05211643300,31,-74.70000000000,26.20000000000,-80.19370000000,25.77430000000,-93.69232338280,113,20190901054500,9/1/2019,869699619,US,3,25.77430000000,-80.19370000000,20190901,https://www3.nhk.or.jp/nhkworld/en/news/20190901_17/
0,120,552052.11643300000,552.05211643300,31,-74.70000000000,26.20000000000,-80.19370000000,25.77430000000,-93.69232338280,120,20190901070000,9/1/2019,869707204,US,3,25.77430000000,-80.19370000000,20190901,https://gulfnews.com/uae/government/embassy-issues-fresh-warning-to-uae-citizens-in-us-1.1567318146018
0,123,552052.11643300000,552.05211643300,31,-74.70000000000,26.20000000000,-80.19370000000,25.77430000000,-93.69232338280,123,20190901071500,9/1/2019,869711076,US,3,25.77430000000,-80.19370000000,20190901,https://www.chron.com/espanol/news/article/El-norte-de-Bahamas-se-prepara-para-el-hurac-n-14405371.php
0,124,552052.11643300000,552.05211643300,31,-74.70000000000,26.20000000000,-80.19370000000,25.77430000000,-93.69232338280,124,20190901071500,9/1/2019,869709154,US,3,25.77430000000,-80.19370000000,20190901,https://www.hotnewhiphop.com/mtv-and-save-the-music-create-j-dilla-music-tech-grant-news.89662.html
0,125,552052.11643300000,552.05211643300,31,-74.70000000000,26.20000000000,-80.19370000000,25.77430000000,-93.69232338280,125,20190901071500,9/1/2019,869709121,US,3,25.77430000000,-80.19370000000,20190901,https://www.readingeagle.com/news/article/dentists-welcome-benefits-of-emerging-digital-tech
0,126,552052.11643300000,552.05211643300,31,-74.70000000000,26.20000000000,-80.19370000000,25.77430000000,-93.69232338280,126,20190901073000,9/1/2019,869710496,US,3,25.77430000000,-80.19370000000,20190901,https://www.local10.com/news/florida/miami-beach/neighbors-tell-story-of-fear-after-landlord-evicts-elderly-woman-in-miami-beach
0,129,552052.11643300000,552.05211643300,31,-74.70000000000,26.20000000000,-80.19370000000,25.77430000000,-93.69232338280,129,20190901074500,9/1/2019,869711463,US,3,25.77430000000,-80.19370000000,20190901,https://www.santafenewmexican.com/news/suicide-rate-among-federal-inmates-continue-to-rise-prisons-remain/article_2b03de05-3fad-506a-a7b2-c7cde7134b80.html
0,130,552052.11643300000,552.05211643300,31,-74.70000000000,26.20000000000,-80.19370000000,25.77430000000,-93.69232338280,130,20190901081500,9/1/2019,869714458,US,3,25.77430000000,-80.19370000000,20190901,https://www.timesunion.com/food-entertaining/article/How-a-Chicken-Sandwich-War-Ran-Out-of-Ammo-14400848.php
0,147,552052.11643300000,552.05211643300,31,-74.70000000000,26.20000000000,-80.19370000000,25.77430000000,-93.69232338280,147,20190901103000,9/1/2019,869730335,US,3,25.77430000000,-80.19370000000,20190901,https://www.sunjournal.com/2019/09/01/leonard-pitts-lets-take-this-country-where-it-ought-to-be/
0,157,552052.11643300000,552.05211643300,31,-74.70000000000,26.20000000000,-80.19370000000,25.77430000000,-93.69232338280,157,20190901120000,9/1/2019,869740563,US,3,25.77430000000,-80.19370000000,20190901,https://www.wlrn.org/post/how-miami-homeless-community-prepares-storm
0,164,552052.11643300000,552.05211643300,31,-74.70000000000,26.20000000000,-80.19370000000,25.77430000000,-93.69232338280,164,20190901130000,9/1/2019,869747714,US,3,25.77430000000,-80.19370000000,20190901,http://saudigazette.com.sa/article/576048/World/America/Bahamas-braces-as-monster-Hurricane-Dorian-heads-for-US-mainland
0,174,552052.11643300000,552.05211643300,31,-74.70000000000,26.20000000000,-80.19370000000,25.77430000000,-93.69232338280,174,20190901133000,9/1/2019,869752976,US,3,25.77430000000,-80.19370000000,20190901,https://www.blic.rs/vesti/svet/amerika-u-panici-uragan-dorijan-ojacao-na-najjacu-kategoriju-bahami-se-spremaju-za/32dkryf
0,179,552052.11643300000,552.05211643300,31,-74.70000000000,26.20000000000,-80.19370000000,25.77430000000,-93.69232338280,179,20190901134500,9/1/2019,869754414,US,3,25.77430000000,-80.19370000000,20190901,https://misionesonline.net/2019/09/01/huracan-dorian-cambio-curso-se-dirige-bahamas/
0,186,552052.11643300000,552.05211643300,31,-74.70000000000,26.20000000000,-80.19370000000,25.77430000000,-93.69232338280,186,20190901141500,9/1/2019,869755517,US,3,25.77430000000,-80.19370000000,20190901,https://crooksandliars.com/2019/08/preparing-hurricanes-3-essential-reads
0,197,552052.11643300000,552.05211643300,31,-74.70000000000,26.20000000000,-80.19370000000,25.77430000000,-93.69232338280,197,20190901150000,9/1/2019,869763357,US,3,25.77430000000,-80.19370000000,20190901,http://www.rtvusk.ba/vijest/sad-uragan-dorian-ojacao-u-petu-kategoriju/32722
0,201,552052.11643300000,552.05211643300,31,-74.70000000000,26.20000000000,-80.19370000000,25.77430000000,-93.69232338280,201,20190901150000,9/1/2019,869760361,US,3,25.77430000000,-80.19370000000,20190825,https://www.winknews.com/2019/09/01/miami-fire-rescues-rescue-task-ii-force-activated-to-help-in-aftermath-of-hurricane-dorian/
